,FaceBlendShape.Timecode,FaceBlendShape.BlendShapeCount,FaceBlendShape.EyeBlinkLeft,FaceBlendShape.EyeLookDownLeft,FaceBlendShape.EyeLookInLeft,FaceBlendShape.EyeLookOutLeft,FaceBlendShape.EyeLookUpLeft,FaceBlendShape.EyeSquintLeft,FaceBlendShape.EyeWideLeft,FaceBlendShape.EyeBlinkRight,FaceBlendShape.EyeLookDownRight,FaceBlendShape.EyeLookInRight,FaceBlendShape.EyeLookOutRight,FaceBlendShape.EyeLookUpRight,FaceBlendShape.EyeSquintRight,FaceBlendShape.EyeWideRight,FaceBlendShape.JawForward,FaceBlendShape.JawRight,FaceBlendShape.JawLeft,FaceBlendShape.JawOpen,FaceBlendShape.MouthClose,FaceBlendShape.MouthFunnel,FaceBlendShape.MouthPucker,FaceBlendShape.MouthRight,FaceBlendShape.MouthLeft,FaceBlendShape.MouthSmileLeft,FaceBlendShape.MouthSmileRight,FaceBlendShape.MouthFrownLeft,FaceBlendShape.MouthFrownRight,FaceBlendShape.MouthDimpleLeft,FaceBlendShape.MouthDimpleRight,FaceBlendShape.MouthStretchLeft,FaceBlendShape.MouthStretchRight,FaceBlendShape.MouthRollLower,FaceBlendShape.MouthRollUpper,FaceBlendShape.MouthShrugLower,FaceBlendShape.MouthShrugUpper,FaceBlendShape.MouthPressLeft,FaceBlendShape.MouthPressRight,FaceBlendShape.MouthLowerDownLeft,FaceBlendShape.MouthLowerDownRight,FaceBlendShape.MouthUpperUpLeft,FaceBlendShape.MouthUpperUpRight,FaceBlendShape.BrowDownLeft,FaceBlendShape.BrowDownRight,FaceBlendShape.BrowInnerUp,FaceBlendShape.BrowOuterUpLeft,FaceBlendShape.BrowOuterUpRight,FaceBlendShape.CheekPuff,FaceBlendShape.CheekSquintLeft,FaceBlendShape.CheekSquintRight,FaceBlendShape.NoseSneerLeft,FaceBlendShape.NoseSneerRight,FaceBlendShape.TongueOut,FaceBlendShape.HeadYaw,FaceBlendShape.HeadPitch,FaceBlendShape.HeadRoll,FaceBlendShape.LeftEyeYaw,FaceBlendShape.LeftEyePitch,FaceBlendShape.LeftEyeRoll,FaceBlendShape.RightEyeYaw,FaceBlendShape.RightEyePitch,FaceBlendShape.RightEyeRoll
1848,06:10:47:09.229,61,0.0067959195,0.0,0.1187632978,0.0,0.0312434714,0.2007800788,0.0,0.0069289277,0.0,0.0,0.0056622936,0.031344559,0.2008176893,0.0,0.0273834039,0.0082780458,0.0,0.0368127562,0.0408448316,0.0365506522,0.03671325,0.0,0.0158228148,0.4173659086,0.4589950144,0.0,0.0,0.070767656,0.0739004314,0.0454529971,0.043325711,0.0580199286,0.0282094125,0.2160967141,0.1342226863,0.0743381754,0.0824043974,0.0484647453,0.0422634818,0.0434424095,0.0509904958,0.2200768292,0.2200428843,0.0484226346,0.0,0.0,0.029553147,0.1893648058,0.2080041468,0.1324605793,0.1584664881,2.927e-07,0.0,0.0,0.0,0.0034585753,-0.0136767263,-4.73048e-05,0.0725416243,-0.0136684887,-0.0009907262
1849,06:10:47:10.231,61,0.0100843683,0.0,0.1182267219,0.0,0.0307874884,0.2019219846,0.0,0.0101620238,0.0,0.0,0.0051726121,0.0308866631,0.2019630373,0.0,0.0273631141,0.0084000938,0.0,0.0368033722,0.0408354551,0.0367434621,0.0366142802,0.0,0.0155801661,0.4040803611,0.444958508,0.0,0.0,0.0709674731,0.0740424097,0.0455626138,0.0433835275,0.0579815842,0.0282662474,0.2161032259,0.133992821,0.0743305609,0.0824140608,0.0485015698,0.0422795191,0.0434426032,0.0509648956,0.2246825695,0.2246554047,0.0485726669,0.0,0.0,0.0295137968,0.1892517805,0.2080741376,0.1327778846,0.1585939676,1.98e-07,0.0,0.0,0.0,0.0031594823,-0.0134769147,-4.25826e-05,0.072214067,-0.0134686818,-0.0009718416
1850,06:10:47:11.232,61,0.0152793126,0.0,0.1172731668,0.0,0.0296599604,0.2023112625,0.0,0.0153279416,0.0,0.0,0.0042621107,0.0297550373,0.2023547292,0.0,0.0273370836,0.008494718,0.0,0.0367908329,0.0408182144,0.0369822867,0.0365402922,0.0,0.0153332278,0.3963635266,0.4356407523,0.0,0.0,0.0711372197,0.0741591081,0.0456648022,0.0434528142,0.0579699539,0.0283187628,0.2163919508,0.1339475811,0.0744213015,0.0825168043,0.0485151634,0.042272605,0.0434827544,0.0509662777,0.2263589799,0.2263341248,0.0487374105,0.0,0.0,0.0294912439,0.1889441162,0.2078847587,0.1332723349,0.1588955522,1.08e-07,0.0,0.0,0.0,0.0026033565,-0.0129831294,-3.38016e-05,0.0716321021,-0.0129748741,-0.0009286748
1851,06:10:47:12.234,61,0.0171403643,0.0,0.1170204505,0.0,0.0283947363,0.2022580206,0.0,0.0171777513,0.0,0.0,0.0040292577,0.0284862611,0.202303648,0.0,0.0273317378,0.008580111,0.0,0.0367909037,0.0408014096,0.0371673889,0.036457669,0.0,0.0150258364,0.3930460513,0.4317506552,0.0,0.0,0.0713509768,0.0743054226,0.0458082147,0.0435555167,0.0579410642,0.0283705667,0.2164560258,0.1337199956,0.0743822679,0.0824807137,0.0485506617,0.0422732942,0.043450363,0.050881587,0.2271165699,0.2270931304,0.0488796234,0.0,0.0,0.0294514373,0.1884904951,0.2075106204,0.1334279329,0.1588544995,8.15e-08,0.0,0.0,0.0,0.0024611438,-0.012429514,-3.05924e-05,0.0714782327,-0.0124212597,-0.0008871394
1852,06:10:47:13.235,61,0.0183403194,0.0,0.1171711162,0.0,0.0284032058,0.2024433613,0.0,0.0183713399,0.0,0.0,0.0042044786,0.0284950044,0.2024907768,0.0,0.0273359716,0.008667131,0.0,0.0367892459,0.0407796837,0.0373595767,0.0363549925,0.0,0.0146535309,0.3912401497,0.4295419157,0.0,0.0,0.0716102049,0.0744847953,0.0459730513,0.0436759479,0.0578577854,0.0284186807,0.2164978087,0.1334821135,0.0744304061,0.082547769,0.0485862568,0.0422607809,0.0434044823,0.050768096,0.2290708721,0.2290442884,0.0489593111,0.0,0.0,0.0294158142,0.1882668138,0.2073135525,0.1337317079,0.1589684039,4.56e-08,0.0,0.0,0.0,0.0025681714,-0.0124333315,-3.19325e-05,0.0715702623,-0.0124250464,-0.0008885503
1853,06:10:47:14.237,61,0.016350396,0.0,0.1166886166,0.0,0.0349943377,0.2144142687,0.0,0.0163716413,0.0,0.0,0.0038788493,0.0351022556,0.2145038545,0.0,0.0273538958,0.0088274535,0.0,0.0368296579,0.0407955796,0.0375638865,0.0362293459,0.0,0.014340695,0.3873676658,0.4269874692,0.0,0.0,0.0717495754,0.0745418295,0.0462243147,0.0438703373,0.0577436686,0.0284825545,0.2163191587,0.133153066,0.0745466873,0.0827214718,0.0485709682,0.0422102027,0.0432372093,0.0505367927,0.2373409867,0.2373224497,0.0488842279,0.0,0.0,0.0294211209,0.1885204464,0.207731396,0.1340450943,0.1591233611,3.97e-08,0.0,0.0,0.0,0.0023691766,-0.0153162908,-3.62898e-05,0.0712727085,-0.0153080281,-0.0010902057
1854,06:10:47:15.238,61,0.0131876245,0.0,0.1170578822,0.0,0.0504327528,0.2193167657,0.0,0.013196432,0.0,0.0,0.0044053323,0.0505802855,0.2194177657,0.0,0.0274674371,0.008947324,0.0,0.0369212925,0.0408388898,0.0377457701,0.0361591205,0.0,0.0140591254,0.3859122992,0.4258482158,0.0,0.0,0.0718757808,0.0745886341,0.0464817584,0.0440837741,0.0577130727,0.0285862852,0.2163807452,0.1329980493,0.074684903,0.0829176977,0.0485529937,0.0421441309,0.0430239774,0.0502502881,0.2396834046,0.2396670133,0.0486806706,0.0,0.0,0.0295113809,0.1888367534,0.2081875652,0.1342175156,0.1591807455,3.76e-08,0.0,0.0,0.0,0.0026904098,-0.0220698938,-5.93866e-05,0.0714892596,-0.0220618024,-0.001576093
1855,06:10:47:16.240,61,0.0110764159,0.0,0.1178348884,0.0,0.0602837987,0.2210561186,0.0140375579,0.0110794641,0.0,0.0,0.0052662771,0.0604581051,0.2211613804,0.0139787234,0.0275971591,0.0090516834,0.0,0.0370056704,0.0408774167,0.0379287675,0.0361690782,0.0,0.0137834912,0.3852595687,0.425336957,0.0,0.0,0.0719265342,0.0745696351,0.0466835052,0.0442530811,0.0576804504,0.0286588799,0.2168546021,0.1331778914,0.0748132095,0.0830948427,0.0485052913,0.0420480631,0.0428586788,0.0500126705,0.2400685549,0.2400535941,0.048411306,0.0,0.0,0.0296626166,0.1888321936,0.2082648873,0.1343142539,0.1592217535,3.84e-08,0.0,0.0,0.0,0.0032158666,-0.0263799615,-8.4854e-05,0.0719562918,-0.0263720285,-0.0018964338
1856,06:10:47:17.242,61,0.0097142337,0.0,0.117858164,0.0,0.0639458746,0.2213958055,0.0252215806,0.0097145932,0.0,0.0,0.0052726306,0.06412974,0.2214975655,0.025155019,0.0277391765,0.0091315089,0.0,0.0370987803,0.0409346372,0.0380866379,0.0362117961,0.0,0.0135158189,0.3857923746,0.4257674217,0.0,0.0,0.0719601065,0.0745395571,0.0468050912,0.0443462096,0.0576588176,0.0287341587,0.2173581421,0.1334001124,0.0748943165,0.0832089633,0.0484783985,0.0419706851,0.0427471176,0.0498331748,0.2396496534,0.2396350354,0.0481447615,0.0,0.0,0.0298123118,0.1888284832,0.2083304673,0.1344418824,0.1593369395,8.46e-08,0.0,0.0,0.0,0.0032196061,-0.0279820226,-9.01145e-05,0.0719673857,-0.0279740784,-0.002012006
1857,06:10:47:18.243,61,0.008699635,0.0,0.1181245595,0.0,0.0650854185,0.220846951,0.0317838937,0.0086986842,0.0,0.0,0.0055331429,0.0652728379,0.2209397554,0.0317122526,0.0278492197,0.0091606695,0.0,0.0371756032,0.0410096012,0.0383024141,0.0363629274,0.0,0.0133042196,0.392968148,0.4323951304,0.0,0.0,0.0719368011,0.0744502395,0.046902243,0.0444263704,0.0575533807,0.0287526101,0.2179242074,0.133697629,0.0749666691,0.0833090842,0.0484692976,0.0419187471,0.0427276269,0.0497556962,0.2394228131,0.2394081652,0.0479103141,0.0,0.0,0.0299476366,0.1891791672,0.2087115645,0.1347377151,0.1596488059,1.246e-07,0.0,0.0,0.0,0.0033786346,-0.0284808166,-9.62521e-05,0.0721290484,-0.0284729246,-0.0020524967
1858,06:10:47:19.245,61,0.0078776423,0.0,0.1193326488,0.0,0.0639546141,0.2169310451,0.0356718786,0.0078760814,0.0,0.0,0.0067188041,0.0641425848,0.2170011401,0.0355969779,0.027895961,0.0091720698,0.0,0.0372168981,0.0410943441,0.0384328552,0.0364969224,0.0,0.013147545,0.405577451,0.4448826313,0.0,0.0,0.0718595833,0.0743094385,0.0470139049,0.0445150658,0.057312768,0.0286948923,0.2180329114,0.1336942017,0.0747149587,0.0830484703,0.0485343002,0.041931279,0.0427276082,0.0497067571,0.2377889603,0.2377684116,0.0477492511,0.0,0.0,0.0299450587,0.1895338297,0.2089810967,0.1349612623,0.1599039286,1.886e-07,0.0,0.0,0.0,0.0041026771,-0.0279877167,-0.0001148542,0.0728677362,-0.0279797316,-0.002037545
1859,06:10:47:20.247,61,0.0071809702,0.0,0.1206855699,0.0,0.0626852959,0.2127880603,0.0380093865,0.0071791667,0.0,0.0,0.0080383075,0.0628735349,0.2128380388,0.0379328504,0.0278993901,0.0091213975,0.0,0.0372465216,0.04121859,0.0384733006,0.0366314538,0.0,0.0130179282,0.4310489297,0.4697364569,0.0,0.0,0.0717558861,0.0741391405,0.0470495,0.044528015,0.057021264,0.0286021158,0.2176376879,0.1333494633,0.0742828473,0.0825864449,0.0486907177,0.0420295261,0.0427757688,0.049716562,0.2365463525,0.2365214974,0.0476375893,0.0,0.0,0.0298754517,0.1908614635,0.2096025646,0.1351434737,0.1601259708,2.675e-07,0.0,0.0,0.0,0.0049084746,-0.0274340864,-0.0001346928,0.073695004,-0.0274260771,-0.0020198396
1860,06:10:47:21.248,61,0.0065718326,0.0,0.1208218187,0.0,0.0649572834,0.2108604759,0.0397308879,0.0065699765,0.0,0.0,0.0081896381,0.0651520863,0.2109013796,0.0396512114,0.0279544033,0.0090707373,0.0,0.0373192355,0.0414002612,0.0384493545,0.0366861708,0.0,0.0130436309,0.4422458112,0.4835642576,0.0,0.0,0.0717105567,0.0740577951,0.0470778607,0.044534035,0.0568162203,0.0285626333,0.2160717547,0.1327645928,0.0737885535,0.0820608512,0.0489588454,0.0422363281,0.0428160727,0.0497581773,0.2345853448,0.2345635146,0.0475314483,0.0,0.0,0.0297811776,0.1931968182,0.2122370303,0.1353975087,0.1604962945,2.957e-07,0.0,0.0,0.0,0.005000744,-0.0284283105,-0.0001422004,0.0737761557,-0.0284202918,-0.0020953997
1861,06:10:47:22.250,61,0.0060283747,0.0,0.1204358861,0.0,0.0670448691,0.2075817734,0.0421339944,0.0060265614,0.0,0.0,0.0078167291,0.0672440305,0.207611993,0.0420323461,0.0280375127,0.0090047587,0.0,0.0373759791,0.0415570699,0.038304124,0.0366912521,0.0,0.0131133841,0.448998332,0.4917098284,0.0,0.0,0.0716467351,0.0739794821,0.0470245741,0.0444597527,0.056734439,0.0285291392,0.2154086083,0.1323825866,0.0733854398,0.0816362798,0.0492237434,0.0424449891,0.0428930372,0.0498576164,0.2308119237,0.2307977378,0.0473936386,0.0,0.0,0.0297087543,0.1946077645,0.2137738317,0.1357474029,0.1610459983,3.637e-07,0.0,0.0,0.0,0.0047729141,-0.0293410774,-0.0001400821,0.0735385641,-0.0293331426,-0.0021557887
1862,06:10:47:23.251,61,0.0055373982,0.0,0.1197863594,0.0,0.0701351166,0.2060669661,0.0461847782,0.0055356734,0.0,0.0,0.0071851304,0.0703405663,0.2060925514,0.0460281894,0.0281909425,0.0089028059,0.0,0.037424773,0.0416680723,0.0381539539,0.0367413163,0.0,0.0133567713,0.4516728222,0.495136857,0.0,0.0,0.0715271458,0.0738777518,0.0469735526,0.0444000587,0.0568738803,0.0285146814,0.2157974541,0.1325965375,0.0732620135,0.0815130621,0.0493830368,0.0425939746,0.0430130363,0.0500372648,0.2270533741,0.2270456553,0.0472777411,0.0,0.0,0.0297439508,0.1958235502,0.2154891491,0.1360424608,0.1615665257,7.325e-07,0.0,0.0,0.0,0.0043870797,-0.0306921583,-0.0001346908,0.0731390044,-0.0306842774,-0.0022429172
1863,06:10:47:24.253,61,0.0050904583,0.0,0.1195150092,0.0,0.0720707923,0.2049763203,0.0488399975,0.0050888401,0.0,0.0,0.0068908483,0.0722806156,0.2049987316,0.0486521348,0.0283680391,0.0088003902,0.0,0.0374687649,0.0417577997,0.0379440412,0.03670251,0.0,0.0137431026,0.4513694048,0.4965983629,0.0,0.0,0.0713741481,0.0737702474,0.0468900427,0.04430902,0.0571652092,0.0285229553,0.216261968,0.1329362243,0.0731907189,0.0814376995,0.049510479,0.0427438505,0.0431611165,0.0502716452,0.2237857878,0.2237816006,0.0471799895,0.0,0.0,0.0297754519,0.1966363192,0.2164847553,0.1362289041,0.1619656533,1.02e-06,0.0,0.0,0.0,0.0042072861,-0.0315386429,-0.0001327357,0.072971411,-0.0315307565,-0.0022995602
1864,06:10:47:25.254,61,0.0046817632,0.0,0.1190014407,0.0,0.0746198222,0.2044990659,0.0517621934,0.0046802582,0.0,0.0,0.0063497,0.0748345628,0.2045190781,0.051548332,0.0285472181,0.0086030774,0.0,0.0374945514,0.0418188721,0.0377370752,0.0366965607,0.0,0.0142028537,0.4511753321,0.4971500635,0.0,0.0,0.0712484792,0.0736852884,0.0468227342,0.0442589074,0.0574844405,0.0285215843,0.2175277621,0.1334712952,0.0731945708,0.081442222,0.049580168,0.0428625792,0.0433120951,0.0505091287,0.2217735201,0.221770972,0.0471011735,0.0,0.0,0.0298433937,0.1976655126,0.2176012248,0.1363892108,0.1622828692,1.1301e-06,0.0,0.0,0.0,0.0038767434,-0.0326529816,-0.0001266319,0.0726552457,-0.032645192,-0.0023705957
1865,06:10:47:26.256,61,0.0043070442,0.0,0.1186794639,0.0,0.0768341646,0.204578653,0.0542674996,0.0043056509,0.0,0.0,0.006008869,0.0770538226,0.2045970261,0.0540390499,0.0286804307,0.0084514366,0.0,0.0375426337,0.0419237986,0.0375903286,0.0367041565,0.0,0.0146624465,0.4507688284,0.4973064363,0.0,0.0,0.07107611,0.0735506192,0.0468167625,0.0442605615,0.0577134006,0.0285009407,0.2180452645,0.1337712705,0.0731063262,0.0813509151,0.0496705547,0.042995926,0.0434378982,0.0507258028,0.2208925933,0.2208908796,0.0470671132,0.0,0.0,0.0298722871,0.1995719671,0.2203148156,0.1366329193,0.1626992822,1.3745e-06,0.0,0.0,0.0,0.0036685348,-0.0336213,-0.0001233871,0.0724563599,-0.033613462,-0.0024342902
1866,06:10:47:27.257,61,0.0039629405,0.0,0.118546769,0.0,0.0778269991,0.2047314793,0.0555726066,0.0039616534,0.0,0.0,0.0059230383,0.0780488476,0.2047490925,0.0553373471,0.0288050901,0.0084085101,0.0,0.0375925191,0.0420318954,0.0375165083,0.0367119834,0.0,0.0150634553,0.4502232671,0.4972567558,0.0,0.0,0.0709268674,0.0734442994,0.0468309969,0.0442603305,0.0579417795,0.0285060946,0.2183095962,0.1339184046,0.073052451,0.0813055634,0.0498043969,0.0431618355,0.0435479097,0.0509280488,0.2201995254,0.2201983035,0.047078155,0.0,0.0,0.0299302954,0.2007770091,0.2224928886,0.1369463652,0.1631945372,1.2003e-06,0.0,0.0,0.0,0.0036160809,-0.0340554565,-0.0001231946,0.0723742768,-0.0340476036,-0.0024629666
1867,06:10:47:28.259,61,0.003646662,0.0,0.1175721139,0.0,0.0812445581,0.2049360424,0.0569490753,0.003645475,0.0,0.0,0.0049723345,0.0814718679,0.2049533725,0.0567175932,0.0289417598,0.0083607044,0.0,0.0376740396,0.0421702489,0.0374060087,0.0366861932,0.0,0.0152977854,0.450351119,0.4975978732,0.0,0.0,0.0708771124,0.0734067857,0.0468491241,0.0442552194,0.0581486709,0.028543558,0.2182663679,0.1338469237,0.0728701353,0.0811126009,0.0500102825,0.0433705673,0.0436181054,0.0510523543,0.2189016193,0.2188996822,0.0470765978,0.0,0.0,0.029947672,0.2017093599,0.223710075,0.1371071637,0.1634775251,1.2218e-06,0.0,0.0,0.0,0.0030355076,-0.0355489738,-0.0001079545,0.0717755184,-0.0355411731,-0.0025498648
1868,06:10:47:29.261,61,0.0033558039,0.0,0.1169639304,0.0,0.0829603001,0.2050407231,0.0584918857,0.0033547103,0.0,0.0,0.0043398901,0.0831900686,0.205058381,0.0582815893,0.0290878918,0.0083907899,0.0,0.0377928019,0.042338904,0.0372707099,0.0366266742,0.0,0.0153811788,0.4520795941,0.498967737,0.0,0.0,0.0709528774,0.0734697059,0.046878431,0.0442295112,0.0583111122,0.0286164172,0.2178392261,0.1334663033,0.0725356117,0.080756925,0.0502709746,0.0436032377,0.0436206199,0.0510787629,0.2167126387,0.2167020589,0.0470889173,0.0,0.0,0.029897159,0.2025143206,0.2246130109,0.1370325238,0.1634732783,1.2027e-06,0.0,0.0,0.0,0.0026493419,-0.0362986401,-9.62097e-05,0.0714023188,-0.0362907723,-0.0025901755
1869,06:10:47:30.262,61,0.0030882403,0.0,0.1165272892,0.0,0.0844569281,0.2052641958,0.0614027195,0.0030872333,0.0,0.0,0.003890042,0.084688887,0.205282867,0.0612278767,0.0291861314,0.0084378403,0.0,0.0379733443,0.0426109284,0.0371927656,0.0365631096,0.0,0.0153041948,0.452937454,0.4996721447,0.0,0.0,0.0709452853,0.0734190047,0.0469142832,0.0441958457,0.0583766475,0.0287080985,0.2118269354,0.1303598285,0.0719760135,0.08015237,0.0506493337,0.0439130254,0.0435635,0.0510141551,0.215146184,0.2151297331,0.0470866449,0.0,0.0,0.0297978409,0.2031333596,0.2252172679,0.136821866,0.1632749438,1.0008e-06,0.0,0.0,0.0,0.0023746693,-0.0369525999,-8.77901e-05,0.0711340681,-0.0369447581,-0.0026270046
1870,06:10:47:31.264,61,0.002842061,0.0,0.1164680719,0.0,0.0856877342,0.2056876719,0.0632571355,0.0028411341,0.0,0.0,0.0038027395,0.08592242,0.2057071328,0.0631083697,0.0292626917,0.0084745511,0.0,0.0381402522,0.0428499095,0.0371173136,0.0364923291,0.0,0.0151606351,0.4533317089,0.4998826087,0.0,0.0,0.0709594116,0.07338994,0.0469158441,0.0441402532,0.0583850071,0.0287942011,0.209659189,0.1290241778,0.0714179352,0.0795427114,0.0509912521,0.0441797823,0.0434934422,0.0509227365,0.2144641727,0.2144443393,0.0470043495,0.0,0.0,0.0296892263,0.203381151,0.2253308445,0.1365429759,0.1629522145,8.702e-07,0.0,0.0,0.0,0.0023213297,-0.0374908336,-8.70693e-05,0.0710964873,-0.0374830589,-0.0026639111
1871,06:10:47:32.266,61,0.0026155333,0.0,0.1163378954,0.0,0.0866928622,0.2068017572,0.0644573122,0.0026146802,0.0,0.0,0.0036797398,0.0869297311,0.2068271339,0.0643202662,0.0293443501,0.0085524647,0.0,0.038300164,0.0430717878,0.0371947847,0.0365009792,0.0,0.0150103662,0.4522845149,0.4984301031,0.0,0.0,0.0709624887,0.073342599,0.0470026061,0.0441635288,0.0583771653,0.0288794059,0.2084608525,0.1281497478,0.0710202605,0.0791220516,0.0512804389,0.044401858,0.0434067138,0.050812345,0.2141208053,0.2140996754,0.0469270423,0.0,0.0,0.0296646431,0.2035888135,0.2254678607,0.1363326162,0.1627144665,5.524e-07,0.0,0.0,0.0,0.0022462085,-0.037930347,-8.52403e-05,0.0710158646,-0.0379225276,-0.0026921222
1872,06:10:47:33.267,61,0.0024070758,0.0,0.1161741391,0.0,0.0874764249,0.2075579315,0.0654679909,0.0024062907,0.0,0.0,0.0035308653,0.0877146572,0.2075862288,0.0653378889,0.0294039156,0.0085759619,0.0,0.0384059325,0.0432275683,0.0372850858,0.0365455821,0.0,0.0148540093,0.4515745342,0.4970705509,0.0,0.0,0.070976235,0.0733063072,0.0471312255,0.0442457236,0.0583283901,0.0289128236,0.2081145644,0.1278038621,0.0707267672,0.0788113996,0.0514823645,0.0445573255,0.043369934,0.050754495,0.2141673416,0.2141457945,0.0468623936,0.0,0.0,0.0296433661,0.2037245929,0.2255309224,0.1361418962,0.1624707282,5.292e-07,0.0,0.0,0.0,0.0021553033,-0.0382728279,-8.25298e-05,0.0709149763,-0.0382650122,-0.0027126058
1873,06:10:47:34.269,61,0.0022152404,0.0,0.1162004769,0.0,0.0877359658,0.2083547562,0.0660347417,0.0022145177,0.0,0.0,0.0035765383,0.0879747495,0.2083879411,0.0659101978,0.029471973,0.0086168749,0.0,0.0385038219,0.0433539674,0.0374281853,0.0366122909,0.0,0.0147091607,0.449230969,0.4938772321,0.0,0.0,0.07101731,0.0732998848,0.0472823605,0.0443514809,0.0583067201,0.0289511569,0.2082112283,0.1277179122,0.0705640912,0.0786511973,0.0516247936,0.0446598716,0.0433537588,0.0507196523,0.2146009058,0.2145791501,0.0467944629,0.0,0.0,0.0296571329,0.2039378136,0.2257011235,0.1360418946,0.1623121202,4.109e-07,0.0,0.0,0.0,0.0021831733,-0.0383863077,-8.38451e-05,0.0709307417,-0.0383785926,-0.0027212694
1874,06:10:47:35.270,61,0.0020386975,0.0,0.1159393936,0.0,0.0872166008,0.2088371515,0.0663841888,0.0020380325,0.0,0.0,0.0033477072,0.0874532014,0.2088736445,0.0662635863,0.0295286551,0.0086087985,0.0,0.03860249,0.0434915982,0.0376756079,0.0367641412,0.0,0.0145607796,0.4467183352,0.490336448,0.0,0.0,0.070980005,0.0732160956,0.0474262796,0.0444712937,0.0583164096,0.0289799161,0.2085587233,0.1277903318,0.0705404356,0.0786309093,0.0517487861,0.0447561778,0.0433995202,0.0507422648,0.2152035236,0.2151822448,0.0467815809,0.0,0.0,0.0297266226,0.2042811215,0.2260378748,0.1360920966,0.1623019725,3.178e-07,0.0,0.0,0.0,0.0020435089,-0.0381587371,-7.80155e-05,0.0707719848,-0.0381509736,-0.0026990697
1875,06:10:47:36.272,61,0.0018762264,0.0,0.1157685295,0.0,0.086418286,0.2094524652,0.0663336515,0.0018756146,0.0,0.0,0.003193463,0.0866521522,0.2094916999,0.0662160367,0.0296116006,0.0085543552,0.0,0.0386912636,0.0436178595,0.0379406102,0.0369060785,0.0,0.0144415433,0.4453986287,0.4883701503,0.0,0.0,0.0709655136,0.0731586665,0.0475500077,0.0445827842,0.0583342277,0.0290182643,0.2090494782,0.1279543638,0.0706282407,0.0787304118,0.0518614724,0.044845704,0.043472752,0.0507944264,0.2186881304,0.2186715752,0.0467180982,0.0,0.0,0.0298148673,0.2047153562,0.2264560461,0.1362881958,0.1624349505,2.808e-07,0.0,0.0,0.0,0.0019493814,-0.0378092043,-7.37396e-05,0.0706686154,-0.0378014855,-0.0026704215
1876,06:10:47:37.274,61,0.0017267045,0.0,0.115461044,0.0,0.0857267976,0.2099216729,0.066082567,0.0017261415,0.0,0.0,0.0028820846,0.0859579369,0.2099634856,0.0659679994,0.029681677,0.0085553192,0.0,0.0387654081,0.0437349342,0.0382239856,0.0370664634,0.0,0.0143761486,0.4444400966,0.4872172773,0.0,0.0,0.0709208474,0.0730865225,0.0476718619,0.0446882732,0.0583392493,0.0290368367,0.2095631659,0.1281446964,0.0707310364,0.0788519979,0.0519484505,0.0449189357,0.0435619205,0.0508795604,0.2213227302,0.2213072181,0.0466659181,0.0,0.0,0.0298958141,0.2052245438,0.2269901782,0.1364747584,0.1625805199,1.641e-07,0.0,0.0,0.0,0.0017593272,-0.0375062786,-6.60167e-05,0.0704817101,-0.0374985114,-0.0026420043
1877,06:10:47:38.275,61,0.0015890991,0.0,0.1154371053,0.0,0.0845031068,0.2109819353,0.0653324723,0.001588581,0.0,0.0,0.0028626279,0.0847312286,0.2110305727,0.0652232319,0.0297322068,0.0086202985,0.0,0.0388093852,0.0438180491,0.0384696908,0.037180651,0.0,0.0143600125,0.4421828687,0.4860732555,0.0,0.0,0.0708776414,0.0730214417,0.0478599519,0.0448519774,0.0582993403,0.0290335398,0.2099414766,0.1282484978,0.0707775056,0.0789260864,0.0520184748,0.044979386,0.0436038077,0.0509283766,0.2234943509,0.2234810144,0.046642676,0.0,0.0,0.0299384948,0.2056697309,0.2275081873,0.1366443485,0.1627137363,1.525e-07,0.0,0.0,0.0,0.0017474853,-0.0369710363,-6.46358e-05,0.0704685152,-0.0369632095,-0.0026037674
1878,06:10:47:39.277,61,0.0014624601,0.0,0.1152702868,0.0,0.0830693096,0.2138411999,0.0628286898,0.0014619833,0.0,0.0,0.0027130663,0.0832933411,0.2138924748,0.0627343059,0.0297864508,0.0086465869,0.0,0.0388243385,0.0438548066,0.0386612937,0.0372719839,0.0,0.0143305976,0.440982461,0.4850938022,0.0,0.0,0.0708994716,0.0730198994,0.0480218641,0.044995185,0.058292456,0.0290266015,0.2105383724,0.1285303533,0.0709291846,0.0791123658,0.0520352684,0.0449986421,0.0436625741,0.0509877875,0.2268652022,0.2268495709,0.046619188,0.0,0.0,0.0299812313,0.2061326504,0.2279447168,0.1368330419,0.1628009975,1.467e-07,0.0,0.0,0.0,0.0016562237,-0.0363436267,-6.02197e-05,0.0703682974,-0.0363357849,-0.0025558968
