FaceBlendShape.EyeBlinkLeft,FaceBlendShape.EyeLookDownLeft,FaceBlendShape.EyeLookInLeft,FaceBlendShape.EyeLookOutLeft,FaceBlendShape.EyeLookUpLeft,FaceBlendShape.EyeSquintLeft,FaceBlendShape.EyeWideLeft,FaceBlendShape.EyeBlinkRight,FaceBlendShape.EyeLookDownRight,FaceBlendShape.EyeLookInRight,FaceBlendShape.EyeLookOutRight,FaceBlendShape.EyeLookUpRight,FaceBlendShape.EyeSquintRight,FaceBlendShape.EyeWideRight,FaceBlendShape.JawForward,FaceBlendShape.JawRight,FaceBlendShape.JawLeft,FaceBlendShape.JawOpen,FaceBlendShape.MouthClose,FaceBlendShape.MouthFunnel,FaceBlendShape.MouthPucker,FaceBlendShape.MouthRight,FaceBlendShape.MouthLeft,FaceBlendShape.MouthSmileLeft,FaceBlendShape.MouthSmileRight,FaceBlendShape.MouthFrownLeft,FaceBlendShape.MouthFrownRight,FaceBlendShape.MouthDimpleLeft,FaceBlendShape.MouthDimpleRight,FaceBlendShape.MouthStretchLeft,FaceBlendShape.MouthStretchRight,FaceBlendShape.MouthRollLower,FaceBlendShape.MouthRollUpper,FaceBlendShape.MouthShrugLower,FaceBlendShape.MouthShrugUpper,FaceBlendShape.MouthPressLeft,FaceBlendShape.MouthPressRight,FaceBlendShape.MouthLowerDownLeft,FaceBlendShape.MouthLowerDownRight,FaceBlendShape.MouthUpperUpLeft,FaceBlendShape.MouthUpperUpRight,FaceBlendShape.BrowDownLeft,FaceBlendShape.BrowDownRight,FaceBlendShape.BrowInnerUp,FaceBlendShape.BrowOuterUpLeft,FaceBlendShape.BrowOuterUpRight,FaceBlendShape.CheekPuff,FaceBlendShape.CheekSquintLeft,FaceBlendShape.CheekSquintRight,FaceBlendShape.NoseSneerLeft,FaceBlendShape.NoseSneerRight,FaceBlendShape.TongueOut,FaceBlendShape.HeadYaw,FaceBlendShape.HeadPitch,FaceBlendShape.HeadRoll,FaceBlendShape.LeftEyeYaw,FaceBlendShape.LeftEyePitch,FaceBlendShape.LeftEyeRoll,FaceBlendShape.RightEyeYaw,FaceBlendShape.RightEyePitch,FaceBlendShape.RightEyeRoll
2.691e-06,0.024638051,0.076274872,0.0,0.0,0.02925243,0.194041506,2.6796e-06,0.024587704,0.044270698,0.0,0.0,0.029259605,0.194426417,0.004963383,0.011044059,0.0,0.010045304,0.009541995,0.005022489,0.026896682,0.010430734,0.0,0.085413672,0.07541123,0.0,0.0,0.021551454,0.022118304,0.019661838,0.020667331,0.013850578,0.011165957,0.083879769,0.064597622,0.03526409,0.034755133,0.009192131,0.008666848,0.009160285,0.009040203,0.0,0.0,0.02284939,0.003164283,0.003711713,0.012730576,0.01860684,0.020322945,0.039115757,0.041133292,4e-10,0.025934253,0.046712574,0.036189847,-0.027040379,0.015025265,-0.00040627,0.046588395,0.015066879,0.000701741
2.4765e-06,0.023317289,0.07548292,0.0,0.0,0.029534664,0.19654128,2.466e-06,0.023265183,0.045059368,0.0,0.0,0.029541973,0.196919039,0.005005396,0.011008965,0.0,0.010094672,0.009592198,0.005037556,0.026822977,0.01049061,0.0,0.085327126,0.075199179,0.0,0.0,0.02156491,0.022123842,0.019742623,0.020750923,0.013940752,0.011219336,0.083836429,0.064536139,0.035257705,0.034748934,0.009267974,0.008732507,0.009165438,0.009042072,0.0,0.0,0.022837939,0.002859673,0.003400691,0.012781106,0.018649759,0.020382857,0.039112758,0.0411257,4e-10,0.025201358,0.045241681,0.036578711,-0.027522422,0.014217278,-0.000391271,0.046105214,0.014258877,0.00065722
2.2791e-06,0.020154325,0.074224487,0.0,0.0,0.029859401,0.19787243,2.2695e-06,0.020099098,0.04625098,0.0,0.0,0.029866964,0.198244885,0.0050497,0.01102919,0.0,0.01012637,0.009623712,0.005048714,0.026744872,0.01054673,0.0,0.084959731,0.074819379,0.0,0.0,0.021585193,0.022133052,0.019846372,0.020848552,0.014032912,0.011260008,0.083963849,0.064625733,0.035305854,0.034805846,0.00932887,0.008787173,0.00916596,0.009042569,0.0,0.0,0.022819132,0.00264555,0.003177313,0.01283583,0.018672863,0.020425711,0.039102376,0.041121967,3e-10,0.024462324,0.044790161,0.037039742,-0.028250989,0.012282742,-0.000346971,0.045337725,0.012324243,0.00055859
2.0975e-06,0.019390905,0.073564723,0.0,0.0,0.030190662,0.198683009,2.0887e-06,0.019334508,0.046928719,0.0,0.0,0.030198479,0.19904989,0.005084049,0.011053585,0.0,0.010142463,0.009643687,0.005052372,0.02667303,0.010529834,0.0,0.083814316,0.074214578,0.0,0.0,0.02154549,0.022084659,0.019920226,0.020917445,0.014100948,0.011278091,0.084026031,0.0646801,0.035312984,0.034823697,0.009370853,0.008824687,0.009155519,0.009034605,0.0,0.0,0.022793202,0.002377773,0.002899376,0.012875662,0.018678945,0.020453865,0.039067105,0.041094467,2e-10,0.023443863,0.044571978,0.036969647,-0.028665125,0.011815634,-0.000338666,0.044934981,0.0118572,0.000532649
1.9304e-06,0.01665083,0.073034599,0.0,0.0,0.030531237,0.20023261,1.9222e-06,0.016592674,0.04741123,0.0,0.0,0.030539282,0.200582698,0.005124142,0.011090905,0.0,0.01016889,0.009670203,0.005066801,0.026627947,0.010501544,0.0,0.083111383,0.073742896,0.0,0.0,0.021516066,0.022051858,0.020004917,0.020998076,0.014179994,0.011306762,0.084148146,0.064768255,0.035370003,0.034891367,0.009416873,0.008866383,0.009142791,0.009025017,0.0,0.0,0.022787992,0.002289756,0.002801968,0.012946817,0.018701332,0.020506406,0.039038338,0.041086182,2e-10,0.022715099,0.043949899,0.03710971,-0.028960386,0.010140141,-0.000293631,0.044611998,0.010181544,0.000454084
1.7765e-06,0.015558975,0.072770052,0.0,0.0,0.030827606,0.201527074,1.769e-06,0.01550004,0.047705084,0.0,0.0,0.030835856,0.201868817,0.00515872,0.011138938,0.0,0.01020141,0.009703785,0.005084684,0.026619682,0.010464733,0.0,0.082445793,0.073275268,0.0,0.0,0.021471061,0.022004634,0.0200786,0.021067713,0.014247589,0.011337237,0.084171198,0.064771198,0.03539402,0.034922794,0.009464081,0.008911279,0.00912253,0.00900816,0.0,0.0,0.022796333,0.002210177,0.002714412,0.013013181,0.018716224,0.020547062,0.038975034,0.041039825,3e-10,0.022874065,0.043516037,0.036922224,-0.029140074,0.009472459,-0.000275997,0.044450697,0.009513836,0.00042277
1.635e-06,0.015003973,0.072627515,0.0,0.0,0.031090779,0.202404603,1.6281e-06,0.014944453,0.047874965,0.0,0.0,0.031099178,0.202743366,0.005185084,0.011154726,0.0,0.0102362,0.009743515,0.005107254,0.02664062,0.010416627,0.0,0.082077064,0.072994337,0.0,0.0,0.021426195,0.021960398,0.020134276,0.021129441,0.014303545,0.011364628,0.084149696,0.06472595,0.035394758,0.034926739,0.009511072,0.008956509,0.009106239,0.008995226,0.0,0.0,0.022837674,0.002170617,0.002668672,0.013076814,0.018745638,0.020602252,0.038931519,0.041010041,5e-10,0.022979492,0.042232212,0.036170732,-0.029243931,0.009132952,-0.000267053,0.044363763,0.009174435,0.00040689
1.5047e-06,0.01362525,0.072360419,0.0,0.0,0.031357665,0.203005806,1.4983e-06,0.01356495,0.048163336,0.0,0.0,0.031366218,0.203342632,0.005203609,0.011207376,0.0,0.01026412,0.009775368,0.005124992,0.026650013,0.010334312,0.0,0.081481449,0.07257437,0.0,0.0,0.021335766,0.021874117,0.020174231,0.021171032,0.014336179,0.011381114,0.084009484,0.064597018,0.035345696,0.034883238,0.009540338,0.008987027,0.009072584,0.008966574,0.0,0.0,0.022890754,0.002351175,0.002845739,0.013126155,0.018765891,0.020645648,0.038849972,0.040942103,5e-10,0.023594741,0.040752467,0.035435628,-0.029420298,0.008289944,-0.000243863,0.044200938,0.008331331,0.000368141
1.3848e-06,0.01307825,0.072665989,0.0,0.0,0.031630527,0.203456909,1.3789e-06,0.013017754,0.047882482,0.0,0.0,0.031639226,0.203792587,0.005221822,0.011270764,0.0,0.010287182,0.009802252,0.005143121,0.02668695,0.010249741,0.0,0.080877274,0.07214433,0.0,0.0,0.021257604,0.021801572,0.020214891,0.021213181,0.01437182,0.011393939,0.083961122,0.064548031,0.035327599,0.034870222,0.00956567,0.009014264,0.009044793,0.008942244,0.0,0.0,0.02295783,0.00247371,0.002965544,0.013174648,0.018794697,0.02069086,0.038778018,0.040883653,6e-10,0.023924815,0.040205729,0.034739051,-0.029248819,0.007955496,-0.000232661,0.044387713,0.007996925,0.000354856
1.2744e-06,0.012981847,0.072849423,0.0,0.0,0.031839941,0.204120532,1.269e-06,0.012921351,0.047749609,0.0,0.0,0.03184871,0.204455912,0.005240507,0.011277154,0.0,0.010319875,0.009838043,0.00516338,0.026741797,0.010128647,0.0,0.080750071,0.072076842,0.0,0.0,0.021216931,0.021769967,0.020252349,0.021264412,0.014407544,0.01141119,0.08395166,0.064514712,0.035304442,0.034848694,0.009599162,0.009049336,0.009034201,0.008932817,0.0,0.0,0.023024095,0.002473161,0.002963191,0.013219561,0.018840492,0.020754216,0.038760252,0.040869977,7e-10,0.024381073,0.039207515,0.033879444,-0.029167667,0.007896565,-0.000230297,0.044499781,0.007938018,0.000353131
1.1728e-06,0.013410392,0.073470153,0.0,0.0,0.032048099,0.204442322,1.1679e-06,0.013350482,0.047217853,0.0,0.0,0.032056965,0.204778984,0.005250847,0.011294008,0.0,0.010344634,0.009869848,0.005174816,0.026756214,0.010044267,0.0,0.080473892,0.071860038,0.0,0.0,0.021144338,0.021703621,0.020263365,0.02128193,0.014418745,0.011428244,0.083699711,0.064296268,0.035211071,0.034756903,0.009630505,0.009080468,0.009006327,0.008907314,0.0,0.0,0.023061095,0.002310571,0.002799263,0.013240187,0.018862793,0.020790258,0.038727749,0.040841311,6e-10,0.025127528,0.038934526,0.033866067,-0.028842788,0.00815874,-0.000235293,0.044878863,0.008200199,0.0003679
1.0794e-06,0.012782795,0.073262453,0.0,0.0,0.032292295,0.205428302,1.0748e-06,0.01272269,0.047413714,0.0,0.0,0.032301247,0.205763325,0.005260672,0.011319941,0.0,0.010370828,0.009907529,0.005182616,0.026716605,0.009953446,0.0,0.080149926,0.071676344,0.0,0.0,0.02102661,0.02159198,0.020270912,0.021294838,0.01442606,0.011440093,0.083305635,0.063979201,0.035064291,0.034614965,0.009662071,0.009111286,0.008975055,0.008880083,0.0,0.0,0.023116311,0.002318824,0.002804909,0.0132433,0.018892231,0.020841325,0.038668126,0.040798135,7e-10,0.025480699,0.038675469,0.033800904,-0.028962517,0.007775111,-0.00022516,0.044752121,0.007816392,0.000349691
9.934e-07,0.012677025,0.073425546,0.0,0.0,0.032562643,0.206356049,9.892e-07,0.012616725,0.047277525,0.0,0.0,0.032571714,0.20668903,0.005275665,0.011319919,0.0,0.01039984,0.009942629,0.005191672,0.026678316,0.00990427,0.0,0.080137916,0.071703665,0.0,0.0,0.020976773,0.021546103,0.020309005,0.021341324,0.014453059,0.011456828,0.08312466,0.063826747,0.034979913,0.034531955,0.00969794,0.009145873,0.008960565,0.008868105,0.0,0.0,0.023206068,0.002193424,0.002676336,0.013247944,0.018952645,0.020925511,0.038647793,0.040791314,7e-10,0.026056936,0.038224053,0.03354121,-0.028879343,0.007710333,-0.000222643,0.044851773,0.00775175,0.00034757
9.142e-07,0.012525004,0.074072599,0.0,0.0,0.032795534,0.207204461,9.103e-07,0.012464899,0.046649825,0.0,0.0,0.032804672,0.207536295,0.005296395,0.011333874,0.0,0.010438601,0.009983758,0.005206468,0.026658265,0.009867076,0.0,0.080230132,0.071837381,0.0,0.0,0.02095486,0.021527728,0.02036616,0.021405678,0.014480038,0.011482699,0.082926713,0.063633725,0.034884911,0.034437906,0.009745013,0.009188969,0.008945377,0.008853396,0.0,0.0,0.02329587,0.002178988,0.002660368,0.013261505,0.019015914,0.02100578,0.038621966,0.040777531,7e-10,0.026095299,0.038341922,0.033294432,-0.028495932,0.007617467,-0.000217042,0.045247056,0.00765893,0.000346433
8.413e-07,0.012455337,0.074205086,0.0,0.0,0.033058956,0.207836971,8.378e-07,0.012395427,0.046554543,0.0,0.0,0.033068188,0.208168238,0.005317785,0.011321584,0.0,0.010480128,0.010028324,0.005221922,0.026630212,0.009796541,0.0,0.080371507,0.071995288,0.0,0.0,0.020944415,0.021524523,0.020412805,0.021464638,0.014512481,0.011516666,0.082715891,0.063431688,0.034798026,0.03435161,0.009792768,0.009234127,0.008928351,0.008839645,0.0,0.0,0.02336967,0.001978541,0.002458351,0.013273688,0.019084461,0.021091785,0.03860534,0.040772412,8e-10,0.026016187,0.038436052,0.03324499,-0.028437739,0.007574999,-0.000215391,0.045327995,0.007616357,0.000345123
7.743e-07,0.013201389,0.074720897,0.0,0.0,0.033250846,0.208518162,7.71e-07,0.013142063,0.046066582,0.0,0.0,0.033260129,0.208848655,0.005324924,0.011318817,0.0,0.010504145,0.010063733,0.005223762,0.026572878,0.009767023,0.0,0.080438554,0.072061464,0.0,0.0,0.020891048,0.021473359,0.020438317,0.02149996,0.014511171,0.011526611,0.082386434,0.063154385,0.034639634,0.034197617,0.009833088,0.00926873,0.008911929,0.008823525,0.0,0.0,0.02337138,0.001712976,0.002191431,0.013255063,0.019119583,0.021137718,0.038591996,0.040762149,7e-10,0.026213879,0.038106185,0.03300032,-0.028139571,0.008031211,-0.00022597,0.04564292,0.008072678,0.000368341
7.126e-07,0.013839523,0.074990317,0.0,0.0,0.033413936,0.209157974,7.096e-07,0.013780784,0.04583136,0.0,0.0,0.033423286,0.209490314,0.005333573,0.011286857,0.0,0.010527146,0.010095431,0.005229406,0.026553094,0.009770597,0.0,0.080544658,0.072060436,0.0,0.0,0.020860305,0.021442495,0.020479016,0.021553025,0.014518722,0.011535286,0.082164213,0.062948793,0.034512144,0.034065541,0.009871801,0.009304914,0.008901501,0.008811052,0.0,0.0,0.023440391,0.001593973,0.00207334,0.0132499,0.019167719,0.021190541,0.038584381,0.040751707,7e-10,0.026491068,0.038145032,0.032773133,-0.027995795,0.008421502,-0.000235741,0.045807343,0.008462961,0.00038754
6.558e-07,0.014107657,0.074998573,0.0,0.0,0.033644334,0.209799871,6.53e-07,0.014049113,0.0458382,0.0,0.0,0.033653837,0.210132524,0.005349856,0.011288416,0.0,0.010545642,0.010118102,0.005233843,0.026534071,0.009755708,0.0,0.08049123,0.072019927,0.0,0.0,0.02086019,0.021440048,0.020534186,0.021612719,0.014543103,0.011548614,0.082073532,0.06285654,0.034435231,0.033991072,0.00991582,0.009344765,0.008893092,0.008803343,0.0,0.0,0.023483023,0.00136227,0.001839964,0.013254043,0.019205226,0.021242065,0.038578931,0.040753014,6e-10,0.026945503,0.03793506,0.032978188,-0.027999932,0.008585479,-0.000240367,0.04581232,0.00862693,0.000395091
6.035e-07,0.013732192,0.075142756,0.0,0.0,0.033886496,0.211176515,6.01e-07,0.013673452,0.045690168,0.0,0.0,0.033896096,0.211504459,0.00537146,0.011257438,0.0,0.010570133,0.010143072,0.005240884,0.026523104,0.00971718,0.0,0.080518074,0.072036021,0.0,0.0,0.020874515,0.021455707,0.020582641,0.021671809,0.014582044,0.011568822,0.082106203,0.062869534,0.034417454,0.033973146,0.009954698,0.00938157,0.008892867,0.008804215,0.0,0.0,0.023524642,0.001175414,0.001650889,0.013273634,0.019246088,0.021298885,0.038571134,0.04075709,4e-10,0.026953083,0.03690992,0.032893427,-0.027909566,0.008355891,-0.000233184,0.045900486,0.008397365,0.000385317
5.554e-07,0.012836266,0.075286686,0.0,0.0,0.034173459,0.213416502,5.531e-07,0.012777137,0.045518175,0.0,0.0,0.034183282,0.213737637,0.005406156,0.011272396,0.0,0.010592401,0.010162666,0.00525765,0.026566453,0.009742935,0.0,0.080435343,0.071961097,0.0,0.0,0.020933058,0.021510875,0.020679882,0.021772018,0.014647437,0.011587612,0.082462527,0.063132905,0.034509055,0.034066536,0.010000804,0.00942366,0.008908973,0.008819712,0.0,0.0,0.023549384,0.000888385,0.001361886,0.013323513,0.019306157,0.021375276,0.038603533,0.040800985,4e-10,0.027168796,0.036718634,0.032641687,-0.02780463,0.007808127,-0.000217079,0.045988608,0.007849529,0.000360869
5.112e-07,0.011124816,0.076195888,0.0,0.0,0.034465659,0.214474589,5.09e-07,0.0110651,0.044549,0.0,0.0,0.034475695,0.214794189,0.005450974,0.011300088,0.0,0.010615395,0.010175936,0.005275049,0.026621668,0.009751842,0.0,0.080417261,0.071961179,0.0,0.0,0.021057004,0.021636419,0.020801215,0.021893116,0.014732488,0.011617119,0.083003566,0.06352891,0.03466934,0.034235418,0.010054396,0.00947063,0.008934269,0.008845796,0.0,0.0,0.023550464,0.000591029,0.001063397,0.013390521,0.019360317,0.021440182,0.038658917,0.040880296,3e-10,0.026978361,0.03595857,0.03281837,-0.027212819,0.006761789,-0.000183987,0.046544354,0.006803133,0.000316538
4.704e-07,0.010333099,0.076464087,0.0,0.0,0.034817442,0.217698157,4.685e-07,0.010272994,0.04426812,0.0,0.0,0.034827761,0.218015552,0.00550177,0.011339668,0.0,0.010643706,0.010192635,0.005292392,0.026665108,0.00975259,0.0,0.080297478,0.071916908,0.0,0.0,0.021165753,0.021744704,0.020949407,0.022045568,0.01482629,0.011645506,0.083529867,0.063918203,0.034815397,0.03438139,0.010109634,0.009522641,0.008956367,0.008867163,0.0,0.0,0.023618016,0.0004525,0.000922428,0.013460632,0.019430898,0.021530412,0.038693927,0.040943462,4e-10,0.027022902,0.035771128,0.032759633,-0.027041325,0.006277711,-0.000169739,0.046708319,0.006319023,0.000295048
4.329e-07,0.009156941,0.076637626,0.0,0.0,0.035214264,0.218938455,4.311e-07,0.009096055,0.044083659,0.0,0.0,0.035224892,0.219255894,0.005565899,0.011337037,0.0,0.010682694,0.010216957,0.005319983,0.026718143,0.009817154,0.0,0.08059758,0.072104134,0.0,0.0,0.021366665,0.021944894,0.021128042,0.022230478,0.014938098,0.011694105,0.084190726,0.064382076,0.035013203,0.034580249,0.010184403,0.009589718,0.008991983,0.008899791,0.0,0.0,0.023711028,8.36002e-05,0.000554228,0.013540843,0.019543761,0.021655079,0.038791336,0.041065775,4e-10,0.027146,0.036063161,0.032874595,-0.026928758,0.00555848,-0.000149666,0.046814535,0.005599793,0.000262059
3.984e-07,0.007877159,0.077072904,0.0,0.0,0.035555683,0.220000386,3.968e-07,0.007815492,0.043613948,0.0,0.0,0.035566565,0.220318362,0.005617213,0.011372577,0.0,0.010714088,0.010237962,0.005344351,0.0267758,0.009860856,0.0,0.080452785,0.07197278,0.0,0.0,0.021467138,0.022044156,0.021278661,0.022381729,0.015024844,0.011724147,0.084676698,0.064730384,0.035151705,0.034720276,0.010239192,0.009639571,0.00900757,0.00891397,0.0,0.0,0.023799898,4.40404e-05,0.000515023,0.013611771,0.019626483,0.021746064,0.038824141,0.041125149,3e-10,0.027285904,0.035659504,0.033432018,-0.026641944,0.004775907,-0.000127225,0.047080617,0.00481722,0.000226716
3.667e-07,0.007695476,0.07788723,0.0,0.0,0.03578715,0.220610783,3.651e-07,0.007634004,0.04277616,0.0,0.0,0.035798233,0.220928609,0.005650868,0.011417531,0.0,0.010728043,0.010247571,0.005363027,0.026840109,0.009879421,0.0,0.080206677,0.071850628,0.0,0.0,0.021524899,0.022104427,0.021399954,0.022501614,0.015078309,0.01173343,0.085049301,0.064995036,0.035251651,0.03482534,0.010279339,0.009675955,0.00901481,0.008921864,0.0,0.0,0.023895446,0.000163487,0.000632471,0.0136749,0.019669663,0.021801071,0.038843185,0.041177549,3e-10,0.027869429,0.035584924,0.033791017,-0.02613019,0.004664941,-0.000121883,0.047578082,0.004706225,0.00022383
3.375e-07,0.00784574,0.078513511,0.0,0.0,0.035948668,0.220616266,3.36e-07,0.007784659,0.042174257,0.0,0.0,0.035959851,0.220934615,0.00567564,0.011451788,0.0,0.010738806,0.010257805,0.005376115,0.0268695,0.009918018,0.0,0.079959437,0.07166858,0.0,0.0,0.021541689,0.022121737,0.021470623,0.022568472,0.015113737,0.011738553,0.0851961,0.06508708,0.035280567,0.034860503,0.010314998,0.009706382,0.009013372,0.008919944,0.0,0.0,0.023927543,0.000148553,0.000616916,0.013710736,0.019695986,0.021826154,0.0388694,0.04122255,4e-10,0.02849539,0.035127175,0.034006558,-0.025762497,0.004756955,-0.000122538,0.047960632,0.004798208,0.000230039
3.106e-07,0.007658398,0.079102837,0.0,0.0,0.036066465,0.220411733,3.093e-07,0.007597317,0.041590694,0.0,0.0,0.036077686,0.220729709,0.005682307,0.011484294,0.0,0.010742893,0.01027298,0.005395467,0.026944323,0.009904532,0.0,0.079557382,0.0713678,0.0,0.0,0.021446083,0.022027599,0.021521032,0.022620941,0.015114361,0.011707835,0.085278079,0.065154873,0.035267606,0.034850933,0.010322356,0.009711891,0.009014269,0.00892192,0.0,0.0,0.023987031,0.000218339,0.000686822,0.013721518,0.019750735,0.021882489,0.038883377,0.041250572,8e-10,0.029456001,0.034491268,0.034080219,-0.025406035,0.004642434,-0.000117934,0.048320647,0.004683716,0.000226234
2.858e-07,0.008341417,0.080141336,0.0,0.0,0.036150727,0.220137641,2.846e-07,0.008281311,0.040603925,0.0,0.0,0.036161959,0.220454916,0.005676812,0.011541421,0.0,0.010738433,0.010286435,0.005410574,0.027035216,0.009884313,0.0,0.079039976,0.070993327,0.0,0.0,0.021300042,0.021882389,0.02153326,0.022630692,0.015090452,0.011664899,0.085239947,0.065153018,0.03522658,0.034815911,0.010317852,0.009706632,0.009013191,0.008922231,2.1011e-06,0.0,0.023975233,0.0,0.00046709,0.013715856,0.01978845,0.021921754,0.03890834,0.041279994,1e-09,0.030232443,0.03487606,0.033906281,-0.02480321,0.005060322,-0.0001255,0.048954923,0.005101594,0.000249651
2.63e-07,0.009479716,0.080539182,0.0,0.0,0.036185548,0.21983096,2.619e-07,0.009420781,0.04024135,0.0,0.0,0.036196765,0.220147833,0.005667206,0.011579413,0.0,0.010727448,0.010289068,0.005425247,0.027141383,0.009875979,0.0,0.078530565,0.070552863,0.0,0.0,0.021151707,0.021733174,0.021545516,0.022644723,0.015056212,0.011608128,0.085310213,0.065230921,0.035199493,0.034791563,0.010298991,0.009688099,0.009013374,0.008922159,0.0,0.0,0.024011279,2.12034e-05,0.000491986,0.013706937,0.019827237,0.021958305,0.038922962,0.04129922,1.3e-09,0.030769663,0.035122704,0.033768803,-0.024581637,0.005756568,-0.000141493,0.049197767,0.005797846,0.000285129
2.421e-07,0.009746485,0.080841236,0.0,0.0,0.036216315,0.219329208,2.411e-07,0.00968794,0.039947253,0.0,0.0,0.036227468,0.219644308,0.005655933,0.011602392,0.0,0.01071268,0.010284919,0.005439973,0.02726401,0.009814828,0.0,0.077865355,0.070010878,0.0,0.0,0.020999406,0.021585077,0.021545911,0.022647217,0.01503582,0.011553552,0.085463829,0.06539242,0.03521423,0.034811121,0.010268644,0.009660687,0.009011978,0.0089219,0.0,0.0,0.024086256,0.000280544,0.000752706,0.013709231,0.019865554,0.021991611,0.038912937,0.041287731,2e-09,0.030974293,0.03539997,0.03392867,-0.024401963,0.005919789,-0.000144442,0.049382232,0.005961056,0.000294254
2.228e-07,0.010856487,0.080566883,0.0,0.0,0.036198515,0.218802005,2.219e-07,0.010798723,0.04025045,0.0,0.0,0.036209609,0.219115704,0.005636889,0.011661268,0.0,0.010695102,0.010280577,0.005453895,0.027369591,0.009751027,0.0,0.077229366,0.069547027,0.0,0.0,0.02082878,0.021416934,0.021542581,0.022644026,0.014998883,0.011492665,0.085510828,0.065472297,0.035188969,0.034791224,0.010233852,0.009629532,0.009006842,0.00891812,0.0,0.0,0.024168996,0.000627778,0.001102687,0.01370039,0.019899774,0.022026366,0.038900442,0.041280065,2e-09,0.030844258,0.035971042,0.033977311,-0.024587063,0.006598559,-0.000162225,0.049214434,0.006639891,0.000326651
2.05e-07,0.011168334,0.080410004,0.0,0.0,0.036242265,0.218374208,2.042e-07,0.01111057,0.040418882,0.0,0.0,0.036253378,0.218686819,0.005629383,0.011703509,0.0,0.010677313,0.010273818,0.005468,0.027486222,0.009717402,0.0,0.07609646,0.068856217,0.0,0.0,0.020679502,0.021266727,0.021549907,0.022649519,0.014977157,0.011439318,0.085683078,0.065650724,0.035217658,0.034824688,0.010202434,0.009601722,0.009004416,0.008917075,0.0,0.0,0.024228616,0.000741432,0.001217051,0.013702965,0.019933155,0.022057295,0.038904492,0.041279297,2.8e-09,0.030374223,0.036320132,0.034117676,-0.024689922,0.00678913,-0.000167609,0.049118534,0.006830586,0.000335379
1.887e-07,0.011052416,0.080428824,0.0,0.0,0.036325552,0.218004227,1.879e-07,0.010994652,0.040385943,0.0,0.0,0.036336739,0.218316391,0.005625621,0.011726275,0.0,0.010670275,0.010270578,0.005470641,0.027503299,0.009701034,0.0,0.075631864,0.068514653,0.0,0.0,0.020593777,0.021180736,0.021554865,0.02265195,0.014967937,0.011415709,0.085702144,0.065688565,0.03519325,0.034805309,0.010190253,0.009590232,0.008993905,0.008907977,0.0,0.0,0.024273749,0.000837696,0.001313363,0.013686718,0.019954702,0.022077221,0.038889945,0.041260708,2.9e-09,0.029840019,0.036469397,0.034336779,-0.024669813,0.006718295,-0.000165725,0.049130064,0.006759694,0.000331976
1.737e-07,0.009487132,0.079698175,0.0,0.0,0.03648027,0.218018696,1.729e-07,0.009427807,0.04108284,0.0,0.0,0.036491569,0.218329355,0.005638113,0.011745609,0.0,0.010678644,0.010280193,0.005481071,0.027521476,0.009664689,0.0,0.075268515,0.068232074,0.0,0.0,0.020538617,0.021125531,0.021576192,0.022673545,0.014986367,0.011412015,0.085804649,0.065785892,0.035229817,0.034846049,0.010191415,0.009592765,0.008987181,0.008902575,0.0,0.0,0.024277106,0.000839395,0.001314123,0.013693501,0.019987663,0.022116806,0.03889798,0.041266013,2.3e-09,0.029186389,0.036056411,0.034253802,-0.025095664,0.005760933,-0.000144561,0.048684027,0.005802235,0.000282368
1.598e-07,0.009020923,0.079662204,0.0,0.0,0.036536388,0.21826303,1.591e-07,0.008961207,0.0410829,0.0,0.0,0.036547747,0.218571425,0.005644225,0.011781964,0.0,0.010670388,0.010274732,0.005483534,0.027548598,0.009606948,0.0,0.074008524,0.067638166,0.0,0.0,0.020458307,0.021044083,0.02156947,0.022661867,0.015002826,0.011397833,0.085961483,0.065940917,0.035300836,0.034924023,0.010177463,0.009581199,0.008979513,0.008896159,0.0,0.0,0.024246113,0.000986169,0.001458841,0.013715359,0.019963935,0.022099346,0.038870238,0.041237433,2.1e-09,0.028558051,0.035443422,0.034338728,-0.025095739,0.005475815,-0.000137407,0.048662137,0.0055171,0.000268371
1.471e-07,0.0075819,0.079265058,0.0,0.0,0.036689926,0.218573988,1.465e-07,0.007521013,0.041435391,0.0,0.0,0.0367014,0.218881086,0.005665544,0.011794937,0.0,0.010682382,0.010286662,0.005497268,0.027577674,0.009604304,0.0,0.073525563,0.067279533,0.0,0.0,0.020434208,0.021018209,0.021615813,0.022705056,0.015037797,0.011403373,0.086134978,0.066085629,0.035376567,0.035003625,0.010191329,0.009594001,0.008979044,0.008895073,0.0,0.0,0.024232481,0.000959423,0.001430462,0.013746493,0.019988941,0.022128908,0.038883604,0.041249432,1.1e-09,0.028198978,0.034887698,0.034378804,-0.025311174,0.004595798,-0.000116313,0.048419751,0.004636954,0.000224434
